%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
1.67,BABULAL RAM,PALAMAU (SC),7,JKP,M,Bihar,2779,170773,166533,552932,30.88
49.7,MAHIPATRAY M. MEHTA,KUTCH,1,INC,M,Gujarat,104286,223389,209830,391123,57.11
48.76,YUVRAJ PRITHVIRAJ SINHJI MADANSINHJI,KUTCH,2,NCO,M,Gujarat,102307,223389,209830,391123,57.11
1.54,LAXMINARAYAN LALJI JOSHI,KUTCH,3,IND,M,Gujarat,3237,223389,209830,391123,57.11
48.99,RASIKLAL PARIKH,SURENDRANAGAR,1,INC,M,Gujarat,136566,293151,278789,497425,58.93
45.87,SHRIRAJ MEGHRAJJI,SURENDRANAGAR,2,IND,M,Gujarat,127875,293151,278789,497425,58.93
1.51,DEVENDRA VYAS,SURENDRANAGAR,3,IND,M,Gujarat,4222,293151,278789,497425,58.93
1.46,MEGHAJIBHAI MADHVI,SURENDRANAGAR,4,IND,M,Gujarat,4082,293151,278789,497425,58.93
1.06,BHUPATRAI SHANTILAL MEHTA,SURENDRANAGAR,5,IND,M,Gujarat,2952,293151,278789,497425,58.93
0.74,TRIKAMBHAI BECHARBHAI SOLANKI,SURENDRANAGAR,6,IND,M,Gujarat,2052,293151,278789,497425,58.93
0.37,TRIBHOVANDAS KALIDAS PATEL,SURENDRANAGAR,7,IND,M,Gujarat,1040,293151,278789,497425,58.93
62.31,GHANSHYAMBHAI OZA,RAJKOT,1,INC,M,Gujarat,142481,236888,228653,534724,44.3
32.8,MINOO MASANI,RAJKOT,2,SWA,M,Gujarat,75002,236888,228653,534724,44.3
2.15,YASHVANT JANANI,RAJKOT,3,IND,M,Gujarat,4910,236888,228653,534724,44.3
1.25,VALJI NATHWANI,RAJKOT,4,IND,M,Gujarat,2867,236888,228653,534724,44.3
0.51,KANJI BHIKHA DAFDA,RAJKOT,5,IND,M,Gujarat,1174,236888,228653,534724,44.3
0.39,HARGOVIND NAGJI TRIVEDI,RAJKOT,6,IND,M,Gujarat,897,236888,228653,534724,44.3
0.3,AMRITLAL GOKALDAS SEJPAL,RAJKOT,7,IND,M,Gujarat,683,236888,228653,534724,44.3
0.28,HARISHBHAI RATILAL PANCHOLI,RAJKOT,8,IND,M,Gujarat,639,236888,228653,534724,44.3
68.03,DAULATSINHJI PRATAPSNJI JADEJA,JAMNAGAR,1,INC,M,Gujarat,145277,224567,213541,456276,49.22
28.72,JAGUBHAI DOAHI,JAMNAGAR,2,SWA,M,Gujarat,61333,224567,213541,456276,49.22
2.26,DEVJI CHANABHAI PARMAR,JAMNAGAR,3,IND,M,Gujarat,4821,224567,213541,456276,49.22
0.71,GHELA GANGA VADHORA,JAMNAGAR,4,IND,M,Gujarat,1518,224567,213541,456276,49.22
0.28,RAMNIKLAL MULJI DOSHI BAPU,JAMNAGAR,5,IND,M,Gujarat,592,224567,213541,456276,49.22
54.04,NANJIBHAI RAVJIBHAI VEKARIA,JUNAGADH,1,INC,M,Gujarat,107471,209908,198856,444069,47.27
26.62,VIRENDRAKUMAR SHAH,JUNAGADH,2,NCO,M,Gujarat,52941,209908,198856,444069,47.27
15.64,HEMENDRA KUMAR BHAGVANJI RADIA,JUNAGADH,3,BJS,M,Gujarat,31105,209908,198856,444069,47.27
1.47,UGA RUPA MAHIDA,JUNAGADH,4,RPK,M,Gujarat,2931,209908,198856,444069,47.27
0.84,MAHENDRALAL MADHAVLAL PAREKH,JUNAGADH,5,IND,M,Gujarat,1665,209908,198856,444069,47.27
0.73,GOKALDAS MADHAVJI GANDHI,JUNAGADH,6,HMS,M,Gujarat,1451,209908,198856,444069,47.27
0.65,DURLABHJI KALYANJI NAGRECHA,JUNAGADH,7,IND,M,Gujarat,1292,209908,198856,444069,47.27
56.01,JIVRAJ NARAYAN MEHTA,AMRELI,1,INC,M,Gujarat,124893,237991,222996,477113,49.88
38.6,NARSINHDAS GORDHANDAS GONDHIYA,AMRELI,2,NCO,M,Gujarat,86075,237991,222996,477113,49.88
3.02,MANGLAL HARIBHAI RANVA,AMRELI,3,IND,M,Gujarat,6738,237991,222996,477113,49.88
2.37,RAJA LAKHA SOLANKI,AMRELI,4,IND,M,Gujarat,5290,237991,222996,477113,49.88
48.72,PRASANWVADAN MANILAL MEHTA,BHAVNAGAR,1,NCO,M,Gujarat,102173,218600,209706,501185,43.62
39.67,JASHVANT MEHTA,BHAVNAGAR,2,INC,M,Gujarat,83195,218600,209706,501185,43.62
4.56,NURMOHMED HAJI ISMAL KAPASIYAWALA,BHAVNAGAR,3,IND,M,Gujarat,9560,218600,209706,501185,43.62
3.52,NATHABHAI NARANDAS BABHANIA,BHAVNAGAR,4,IND,M,Gujarat,7377,218600,209706,501185,43.62
1.77,NAGARDAS MEHTA,BHAVNAGAR,5,IND,M,Gujarat,3719,218600,209706,501185,43.62
1.12,KANU THAKKAR,BHAVNAGAR,6,SSP,M,Gujarat,2357,218600,209706,501185,43.62
0.63,LAXMIBEN MADHAVJI DHAMAL,BHAVNAGAR,7,RPK,M,Gujarat,1325,218600,209706,501185,43.62
39.63,H. M. PATEL,DHANDHUKA,1,SWA,M,Gujarat,94127,250443,237511,458464,54.63
35.0,VADILAL LALLUBHAI,DHANDHUKA,2,INC,M,Gujarat,83136,250443,237511,458464,54.63
22.2,SHAMBHU MAHARAJ GOVINDBHAI ADHYARU,DHANDHUKA,3,BJS,M,Gujarat,52725,250443,237511,458464,54.63
2.05,R. K. AMIN,DHANDHUKA,4,IND,M,Gujarat,4858,250443,237511,458464,54.63
1.12,MOTIBHAI MAVJIBHAI HARIJAN,DHANDHUKA,5,IND,M,Gujarat,2665,250443,237511,458464,54.63
57.66,INDULAL KANAIYALAL YAGNIK,AHMEDABAD,1,INC,M,Gujarat,193834,341898,336157,496387,68.88
40.87,JAYKRISHNA HARIVALLABHDAS,AHMEDABAD,2,NCO,M,Gujarat,137374,341898,336157,496387,68.88
0.71,V. T. PARMAR,AHMEDABAD,3,RPK,M,Gujarat,2372,341898,336157,496387,68.88
0.24,P. H. PARMAR,AHMEDABAD,4,IND,M,Gujarat,802,341898,336157,496387,68.88
0.21,V. B. RAJU,AHMEDABAD,5,IND,M,Gujarat,708,341898,336157,496387,68.88
0.21,BIPIN KRISHNA PANDYA,AHMEDABAD,6,IND,M,Gujarat,703,341898,336157,496387,68.88
0.11,JAYSUKHLAL T. PARMAR,AHMEDABAD,7,IND,M,Gujarat,364,341898,336157,496387,68.88
47.61,SOMCHANDBHAI MANUBHAI SOLANKI,GANDHINAGAR (SC),1,NCO,M,Gujarat,139417,303113,292810,559956,54.13
46.42,NARSINHBHAI KARSANBHAI MAKWANA,GANDHINAGAR (SC),2,INC,M,Gujarat,135915,303113,292810,559956,54.13
4.09,KARSHNDAS UKABHAI PARMAR,GANDHINAGAR (SC),3,RPK,M,Gujarat,11979,303113,292810,559956,54.13
1.88,NARENDRABHAI NAGARDAS DESAI,GANDHINAGAR (SC),4,IND,M,Gujarat,5499,303113,292810,559956,54.13
55.81,NATWARLAL AMRUTLAL PATEL,MEHSANA,1,NCO,M,Gujarat,181057,332863,324395,541900,61.43
25.82,SANKALCHANDBHAI KALIDAS PATEL,MEHSANA,2,INC,M,Gujarat,83743,332863,324395,541900,61.43
10.43,NAVNITLAL LALLUBHAI SHAH,MEHSANA,3,BJS,M,Gujarat,33847,332863,324395,541900,61.43
5.33,PAMANDAS GEHIMAL VANIA,MEHSANA,4,IND,M,Gujarat,17285,332863,324395,541900,61.43
0.74,RAMLAL KALIDAS ARYABANDHU,MEHSANA,5,IND,M,Gujarat,2415,332863,324395,541900,61.43
0.74,KANTILAL MANGALDAS PATEL,MEHSANA,6,IND,M,Gujarat,2405,332863,324395,541900,61.43
0.49,LAXMANBHAI AMBARAM PATEL,MEHSANA,7,IND,M,Gujarat,1595,332863,324395,541900,61.43
0.44,NAGINBHAI KHUSHALBHAI PARMAR,MEHSANA,8,IND,M,Gujarat,1428,332863,324395,541900,61.43
0.19,GORDHANDAS MOHANLAL SHAH,MEHSANA,9,IND,M,Gujarat,620,332863,324395,541900,61.43
55.66,KHEMCHANBHAI SOMABHAI CHAVDA,PATAN (SC),1,NCO,M,Gujarat,138470,258340,248799,513692,50.29
34.16,DAHYABHAI RAMJIBHAI PARMAR,PATAN (SC),2,INC,M,Gujarat,84988,258340,248799,513692,50.29
6.78,NAGINBHAI KHUSALBHAI PARMAR,PATAN (SC),3,IND,M,Gujarat,16859,258340,248799,513692,50.29
1.55,NARANBHAI SADABHAI PARMAR,PATAN (SC),4,IND,M,Gujarat,3854,258340,248799,513692,50.29
1.04,KHEMABHAI IVABHAI SOLANKI,PATAN (SC),5,IND,M,Gujarat,2590,258340,248799,513692,50.29
0.82,LAXMANBHAI DHANJIBHAI MAKWANA,PATAN (SC),6,IND,M,Gujarat,2038,258340,248799,513692,50.29
52.75,POPATLAL M. JOSHI,BANASKANTHA,1,INC,M,Gujarat,116352,233765,220560,471796,49.55
42.14,S. K. PATIL,BANASKANTHA,2,NCO,M,Gujarat,92945,233765,220560,471796,49.55
2.93,MURADKHAN AJAMKHAN CHAVDA,BANASKANTHA,3,IND,M,Gujarat,6467,233765,220560,471796,49.55
2.17,JIABHAI KARIMAD MAREDIA,BANASKANTHA,4,IND,M,Gujarat,4796,233765,220560,471796,49.55
50.56,CHANDULAL CHUNILAL DESAI,SABARKANTHA,1,NCO,M,Gujarat,137159,284190,271304,450410,63.1
45.26,GOPALDAS BENIDAS PATEL,SABARKANTHA,2,INC,M,Gujarat,122781,284190,271304,450410,63.1
1.81,KALIDAS NATHABHAI DHANEK,SABARKANTHA,3,IND,M,Gujarat,4900,284190,271304,450410,63.1
1.46,DAHYABHAI RAMABHAI VANKAR,SABARKANTHA,4,IND,M,Gujarat,3951,284190,271304,450410,63.1
0.93,KANUBHAI MANILAL BHATT,SABARKANTHA,5,IND,M,Gujarat,2513,284190,271304,450410,63.1
58.23,BHALJIBHAI RAVJIBHAI PARMAR,DOHAD (ST),1,NCO,M,Gujarat,95186,174580,163462,449130,38.87
41.77,SOMJIBHAI PUNJABHAI DAMOR,DOHAD (ST),2,INC,M,Gujarat,68276,174580,163462,449130,38.87
53.56,PILOO HOMI MODY,GODHRA,1,SWA,M,Gujarat,104396,206136,194897,452598,45.55
46.44,PRATAPSINH HIRABHAI PATEL,GODHRA,2,INC,M,Gujarat,90501,206136,194897,452598,45.55
53.91,DHARMASINH DADUBHAI DESAI,KAIRA,1,NCO,M,Gujarat,159195,306863,295323,479256,64.03
42.24,AJITSINH FULSINHJI DABHI,KAIRA,2,INC,M,Gujarat,124744,306863,295323,479256,64.03
1.67,KANTILAL BHOGILAL RAVAL,KAIRA,3,IND,M,Gujarat,4941,306863,295323,479256,64.03
1.39,LALLUBHAI SHANKARBHAI MAHERA,KAIRA,4,IND,M,Gujarat,4094,306863,295323,479256,64.03
0.8,RSIKLAL VITHALBHAI PRANAMI,KAIRA,5,IND,M,Gujarat,2349,306863,295323,479256,64.03
55.73,PRAVINSINHJI NATVARSINHJI SOLANKI,ANAND,1,NCO,M,Gujarat,168586,311604,302516,491986,63.34
41.31,NARENDRASINHJI RANJITSINJHI MAHIDA,ANAND,2,INC,M,Gujarat,124982,311604,302516,491986,63.34
1.87,NAGINDAS CHHOTABHAI PATEL,ANAND,3,IND,M,Gujarat,5645,311604,302516,491986,63.34
1.09,MAHENDRAKUMAR BABUBHAI PATEL,ANAND,4,IND,M,Gujarat,3303,311604,302516,491986,63.34
62.79,FATESINHRAO PRATAP SINHRAO,BARODA,1,NCO,M,Gujarat,169382,275882,269744,482587,57.17
36.11,SANATKUMAR MAGANLAL MEHTA,BARODA,2,PSP,M,Gujarat,97418,275882,269744,482587,57.17
1.09,KIKUBHAI PRANSHANKAR BHATT,BARODA,3,BKD,M,Gujarat,2944,275882,269744,482587,57.17
54.14,PRABHUDAS KHUSHALBHAI PATEL,DABHOI,1,INC,M,Gujarat,163779,314222,302526,478771,65.63
44.33,MANUBHAI MOTIBHAI PATEL,DABHOI,2,NCO,M,Gujarat,134104,314222,302526,478771,65.63
0.9,KAILASPRASAD MISHRILAL JOSHI,DABHOI,3,IND,M,Gujarat,2718,314222,302526,478771,65.63
0.64,MOHANBHAI JESANGBHAI VASAVA,DABHOI,4,IND,M,Gujarat,1925,314222,302526,478771,65.63
55.2,T. S. MANSINHJI BHASAHES,BROACH,1,INC,M,Gujarat,159217,305207,288419,485094,62.92
36.78,GULAM MOHMED SULEMAN MATADAR,BROACH,2,NCO,M,Gujarat,106085,305207,288419,485094,62.92
5.02,MANUBHAI NANDLAL AMERSEY,BROACH,3,IND,M,Gujarat,14467,305207,288419,485094,62.92
3.0,MANGANLAL HIRJI VYAS,BROACH,4,HMS,M,Gujarat,8650,305207,288419,485094,62.92
53.43,MORARJI RANCHHODJI DESAI,SURAT,1,NCO,M,Gujarat,170321,326675,318788,469265,69.61
43.54,GORDHANDAS RANCHHODDAS CHOKHAWALA,SURAT,2,INC,M,Gujarat,138797,326675,318788,469265,69.61
1.63,MANSUKHLAL HIRALAL PATEL,SURAT,3,IND,M,Gujarat,5192,326675,318788,469265,69.61
0.59,PRABHU D. PATEL,SURAT,4,IND,M,Gujarat,1867,326675,318788,469265,69.61
0.52,KIKUBHAI AMBELAL DESAI,SURAT,5,IND,M,Gujarat,1657,326675,318788,469265,69.61
0.3,SHANTILAL B. SHAH,SURAT,6,IND,M,Gujarat,954,326675,318788,469265,69.61
49.64,AMARSINHBHAI ZINABHAI CHAUDHARI,MANDVI (ST),1,INC,M,Gujarat,127746,275590,257319,456996,60.3
45.15,CHHAGANBHAI MADARIBHAI KEDARIA,MANDVI (ST),2,NCO,M,Gujarat,116173,275590,257319,456996,60.3
2.78,NARANBHAI HARJIBHAI DONWALA,MANDVI (ST),3,IND,M,Gujarat,7166,275590,257319,456996,60.3
2.42,PARSOTTAMBHAI VISHRAMBHAI DHOOIA,MANDVI (ST),4,BJS,M,Gujarat,6234,275590,257319,456996,60.3
59.51,NANUBHAI NICHHABHAI PATEL,BULSAR (ST),1,NCO,M,Gujarat,144694,255444,243137,495109,51.59
35.6,GAMANBHAI VAJIRBHAI PATEL,BULSAR (ST),2,INC,M,Gujarat,86561,255444,243137,495109,51.59
4.89,KANJIBHAI MAGANBHAI PATEL,BULSAR (ST),3,BJS,M,Gujarat,11882,255444,243137,495109,51.59
68.37,RAM PRAKASH,AMBALA (SC),1,INC,M,Haryana,196709,295410,287719,490572,60.22
25.87,SURAJ BHAN,AMBALA (SC),2,BJS,M,Haryana,74433,295410,287719,490572,60.22
3.27,GURBACHAN SINGH,AMBALA (SC),3,SAD,M,Haryana,9413,295410,287719,490572,60.22
2.49,SOHEL SINGH,AMBALA (SC),4,IND,M,Haryana,7164,295410,287719,490572,60.22
48.06,MADHO RAM,KARNAL,1,INC,M,Haryana,152249,327638,316780,504480,64.95
36.93,RAMESHWARA NAND,KARNAL,2,BJS,M,Haryana,116988,327638,316780,504480,64.95
7.12,R. P. KAPOOR,KARNAL,3,NCO,M,Haryana,22558,327638,316780,504480,64.95
2.42,JAIKRISHAN SHARMA,KARNAL,4,IND,M,Haryana,7653,327638,316780,504480,64.95
2.23,IQBAL KRISHNA,KARNAL,5,IND,M,Haryana,7069,327638,316780,504480,64.95
2.04,JOGI RAM,KARNAL,6,RPK,M,Haryana,6449,327638,316780,504480,64.95
1.2,KASHMIRA SINGH,KARNAL,7,IND,M,Haryana,3814,327638,316780,504480,64.95
45.23,GULZARI LAL NANDA,KAITHAL,1,INC,M,Haryana,155000,351635,342698,519031,67.75
37.78,INDER SINGH,KAITHAL,2,NCO,M,Haryana,129462,351635,342698,519031,67.75
5.53,NANU MAL,KAITHAL,3,IND,M,Haryana,18952,351635,342698,519031,67.75
3.82,BISHAN SINGH,KAITHAL,4,IND,M,Haryana,13077,351635,342698,519031,67.75
3.21,JAGJIT SINGH ROHLOO,KAITHAL,5,BKD,M,Haryana,10995,351635,342698,519031,67.75
1.93,KRISHN KUMAR,KAITHAL,6,FBL,M,Haryana,6604,351635,342698,519031,67.75
1.11,SURTA,KAITHAL,7,CPM,M,Haryana,3817,351635,342698,519031,67.75
0.96,MADAN GOPAL MITTAL,KAITHAL,8,PSP,M,Haryana,3300,351635,342698,519031,67.75
0.44,SUKHWANT SINGH,KAITHAL,9,IND,M,Haryana,1491,351635,342698,519031,67.75
44.46,MUKHTIAR SINGH,ROHTAK,1,BJS,M,Haryana,143409,329327,322537,514278,64.04
43.01,RANDHIR SINGH,ROHTAK,2,INC,M,Haryana,138738,329327,322537,514278,64.04
5.13,BHARAT SINGH,ROHTAK,3,IND,M,Haryana,16550,329327,322537,514278,64.04
3.51,MUNSHI RAM,ROHTAK,4,IND,M,Haryana,11315,329327,322537,514278,64.04
1.79,BHIM SINGH,ROHTAK,5,IND,M,Haryana,5771,329327,322537,514278,64.04
1.14,BALWAN,ROHTAK,6,IND,M,Haryana,3692,329327,322537,514278,64.04
0.49,RAN SINGH,ROHTAK,7,SUC,M,Haryana,1592,329327,322537,514278,64.04
0.46,PANNA,ROHTAK,8,IND,M,Haryana,1470,329327,322537,514278,64.04
52.35,SHER SINGH,JHAJJAR,1,INC,M,Haryana,189860,370363,362654,551818,67.12
39.5,RIZAQ RAM,JHAJJAR,2,NCO,M,Haryana,143245,370363,362654,551818,67.12
4.41,JAI RAM,JHAJJAR,3,SUC,M,Haryana,15985,370363,362654,551818,67.12
3.74,RAM SAROOP,JHAJJAR,4,RPK,M,Haryana,13564,370363,362654,551818,67.12
51.48,TAYYAB HUSSAIN,GURGAON,1,INC,M,Haryana,199333,398638,387206,584957,68.15
33.93,K. NARENDRA,GURGAON,2,IND,M,Haryana,131391,398638,387206,584957,68.15
5.93,MOHMAD HANSUR ALI KHAN,GURGAON,3,VHP,M,Haryana,22979,398638,387206,584957,68.15
3.51,HAR PRASAD NANDA,GURGAON,4,IND,M,Haryana,13609,398638,387206,584957,68.15
1.75,SOPAT RAI,GURGAON,5,RPK,M,Haryana,6781,398638,387206,584957,68.15
0.75,RAMA NAND,GURGAON,6,IND,M,Haryana,2909,398638,387206,584957,68.15
0.65,ROOP CHAND,GURGAON,7,IND,M,Haryana,2505,398638,387206,584957,68.15
0.54,RAMESH CHANDER,GURGAON,8,IND,M,Haryana,2089,398638,387206,584957,68.15
0.5,MOHAN LAL,GURGAON,9,IND,M,Haryana,1939,398638,387206,584957,68.15
0.39,BHAJAN LAL,GURGAON,10,IND,M,Haryana,1499,398638,387206,584957,68.15
0.31,ABDUL GANI,GURGAON,11,IND,M,Haryana,1196,398638,387206,584957,68.15
0.25,S. P. SHARMA,GURGAON,12,IND,M,Haryana,976,398638,387206,584957,68.15
46.8,BIRENDER SINGH,MAHENDRAGARH,1,VHP,M,Haryana,159125,349098,340031,527551,66.17
46.24,NIHAL SINGH,MAHENDRAGARH,2,INC,M,Haryana,157226,349098,340031,527551,66.17
3.56,RAMCHANDER,MAHENDRAGARH,3,IND,M,Haryana,12098,349098,340031,527551,66.17
1.79,RAJ SINGH,MAHENDRAGARH,4,IND,M,Haryana,6083,349098,340031,527551,66.17
0.91,LADLI PRASHAD,MAHENDRAGARH,5,PBI,M,Haryana,3108,349098,340031,527551,66.17
0.7,SANTOS,MAHENDRAGARH,6,IND,M,Haryana,2391,349098,340031,527551,66.17
53.98,MANI RAM GODARA,HISSAR,1,INC,M,Haryana,170204,321994,315311,514678,62.56
27.44,MANI RAM BAGRI,HISSAR,2,SSP,M,Haryana,86510,321994,315311,514678,62.56
13.94,RAM KISHAN,HISSAR,3,NCO,M,Haryana,43948,321994,315311,514678,62.56
1.92,SHEO BUX JANGRA,HISSAR,4,IND,M,Haryana,6056,321994,315311,514678,62.56
0.84,MANDAL SINGH,HISSAR,5,IND,M,Haryana,2646,321994,315311,514678,62.56
0.76,BAKHTAWAR SINGH,HISSAR,6,IND,M,Haryana,2398,321994,315311,514678,62.56
0.67,CHHOTE RAM,HISSAR,7,IND,M,Haryana,2113,321994,315311,514678,62.56
0.46,RAM SINGH BEDHARAK,HISSAR,8,RPK,M,Haryana,1436,321994,315311,514678,62.56
67.26,DALBIR SINGH,SIRSA,1,INC,M,Haryana,213610,324596,317602,561375,57.82
28.96,JAGAN NATH,SIRSA,2,VHP,M,Haryana,91987,324596,317602,561375,57.82
1.54,BHAGIRATH DUKHI,SIRSA,3,RPK,M,Haryana,4878,324596,317602,561375,57.82
1.41,CHANDA RAM,SIRSA,4,IND,M,Haryana,4485,324596,317602,561375,57.82
0.83,OM PRAKASH,SIRSA,5,PSP,M,Haryana,2642,324596,317602,561375,57.82
51.02,SYED AHMAD AGA,BARAMULLA,1,INC,M,Jammu And Kashmir,93041,187484,182378,370345,50.62
43.07,SYED ALI SHAH GILANI,BARAMULLA,2,IND,M,Jammu And Kashmir,78543,187484,182378,370345,50.62
5.17,SYED ZALIM SHAH,BARAMULLA,3,IND,M,Jammu And Kashmir,9420,187484,182378,370345,50.62
0.75,SANT SINGH TEGH,BARAMULLA,4,IND,M,Jammu And Kashmir,1374,187484,182378,370345,50.62
61.78,SHAMIM AHMAD SHAMIM,SRINAGAR,1,IND,M,Jammu And Kashmir,128948,218752,208723,371494,58.88
34.08,BAKHSHI GULAM MOHD,SRINAGAR,2,INC,M,Jammu And Kashmir,71140,218752,208723,371494,58.88
2.51,TRILOKI NATH DHAR,SRINAGAR,3,BJS,M,Jammu And Kashmir,5234,218752,208723,371494,58.88
0.68,GULAM MOHD. BAKHSH,SRINAGAR,4,IND,M,Jammu And Kashmir,1418,218752,208723,371494,58.88
0.53,GULAM AHMAD MIR,SRINAGAR,5,IND,M,Jammu And Kashmir,1096,218752,208723,371494,58.88
0.42,PUSHKAR NATH VAKIL,SRINAGAR,6,IND,M,Jammu And Kashmir,887,218752,208723,371494,58.88
60.3,MOHMAD SHAFFI QURESHI,ANANTNAG,1,INC,M,Jammu And Kashmir,150827,264867,250148,393878,67.25
36.15,PEEP GULAM NABI SHAH,ANANTNAG,2,IND,M,Jammu And Kashmir,90434,264867,250148,393878,67.25
3.55,SHAMIM AHAMED SHAMIM,ANANTNAG,3,IND,M,Jammu And Kashmir,8887,264867,250148,393878,67.25
55.41,KUSHOK BAKULA,LADAKH,1,INC,M,Jammu And Kashmir,20783,37521,37509,52654,71.26
44.59,SONAM WAHGDUS,LADAKH,2,IND,M,Jammu And Kashmir,16726,37521,37509,52654,71.26
60.97,KARAN SINGH,UDHAMPUR,1,INC,M,Jammu And Kashmir,125890,218069,206477,425780,51.22
25.82,BALDEV SINGH,UDHAMPUR,2,BJS,M,Jammu And Kashmir,53303,218069,206477,425780,51.22
6.52,ABDUL RASHID,UDHAMPUR,3,IND,M,Jammu And Kashmir,13460,218069,206477,425780,51.22
1.71,GOPAL DASS,UDHAMPUR,4,IND,M,Jammu And Kashmir,3524,218069,206477,425780,51.22
1.34,PRITAM SINGH,UDHAMPUR,5,SAD,M,Jammu And Kashmir,2762,218069,206477,425780,51.22
1.28,JIA LAL,UDHAMPUR,6,IND,M,Jammu And Kashmir,2644,218069,206477,425780,51.22
1.19,SHANKER DASS,UDHAMPUR,7,IND,M,Jammu And Kashmir,2461,218069,206477,425780,51.22
1.18,GULAM MIR,UDHAMPUR,8,IND,M,Jammu And Kashmir,2433,218069,206477,425780,51.22
60.04,INDERJIT MALHOTRA,JAMMU,1,INC,M,Jammu And Kashmir,169009,292392,281511,483472,60.48
29.91,ABDUL REHMAN,JAMMU,2,BJS,M,Jammu And Kashmir,84213,292392,281511,483472,60.48
3.52,AVTAR SINGH,JAMMU,3,SAD,M,Jammu And Kashmir,9896,292392,281511,483472,60.48
1.89,DHAN RAJ,JAMMU,4,PSP,M,Jammu And Kashmir,5332,292392,281511,483472,60.48
1.11,SAGAR CHAND,JAMMU,5,IND,M,Jammu And Kashmir,3125,292392,281511,483472,60.48
1.04,OMPRAKASH,JAMMU,6,IND,M,Jammu And Kashmir,2930,292392,281511,483472,60.48
0.87,NASIB SINGH,JAMMU,7,IND,M,Jammu And Kashmir,2453,292392,281511,483472,60.48
0.83,PISHORI LAL,JAMMU,8,IND,M,Jammu And Kashmir,2344,292392,281511,483472,60.48
0.78,MADAN SINGH,JAMMU,9,IND,M,Jammu And Kashmir,2209,292392,281511,483472,60.48
45.98,RAMACHANDRAN KADANNAPPALLI,KASARGOD,1,INC,M,Kerala,189486,415761,412062,579127,71.79
39.09,E. K. NAYANAR,KASARGOD,2,CPM,M,Kerala,161082,415761,412062,579127,71.79
10.57,U. ISHWARA BHAT,KASARGOD,3,BJS,M,Kerala,43564,415761,412062,579127,71.79
4.35,PATTATHIL RAGHAVAH,KASARGOD,4,IND,M,Kerala,17930,415761,412062,579127,71.79
51.41,C. K. CHANDRAPPAN,TELLICHERRY,1,CPI,M,Kerala,204483,400335,397743,562923,71.12
41.4,PATTIAM GOPALAN,TELLICHERRY,2,CPM,M,Kerala,164659,400335,397743,562923,71.12
6.13,N. RAGHAVAN,TELLICHERRY,3,NCO,M,Kerala,24365,400335,397743,562923,71.12
1.07,K. K. KUNHABDULLA HAJI,TELLICHERRY,4,IND,M,Kerala,4236,400335,397743,562923,71.12
52.88,K. P. UNNIKRISHNAN,BADAGARA,1,INC,M,Kerala,198939,380037,376203,566738,67.06
37.52,A. V. RAGHAVAN,BADAGARA,2,IND,M,Kerala,141135,380037,376203,566738,67.06
9.01,ARANGIL SREEDHARAN,BADAGARA,3,ISP,M,Kerala,33893,380037,376203,566738,67.06
0.59,LEELA DAMODARA MENON,BADAGARA,4,IND,M,Kerala,2236,380037,376203,566738,67.06
53.76,IBRAHIM SULAIMAN SAIT,KOZHIKODE,1,MUL,M,Kerala,195206,367454,363094,595499,61.71
33.91,PALAT KUNNI KOYA,KOZHIKODE,2,IND,M,Kerala,123130,367454,363094,595499,61.71
12.33,M. P. VEERENDRA KUMAR,KOZHIKODE,3,SSP,M,Kerala,44758,367454,363094,595499,61.71
67.6,MUHAMMAD ISMAIL SAHIB,MANJERI,1,MUL,M,Kerala,171496,256834,253690,560669,45.81
20.36,S. P. MUHAMMED ALI,MANJERI,2,IND,M,Kerala,51659,256834,253690,560669,45.81
12.04,K. K. RADHAKRISHNAN,MANJERI,3,BJS,M,Kerala,30535,256834,253690,560669,45.81
49.13,M. K. KRISHNAN,PONNANI (SC),1,CPM,M,Kerala,146186,302569,297537,529191,57.18
45.12,K. KUNHAMBU,PONNANI (SC),2,INC,M,Kerala,134263,302569,297537,529191,57.18
5.74,K. K. PODIYAN,PONNANI (SC),3,BJS,M,Kerala,17088,302569,297537,529191,57.18
57.12,A. K. GOPALAN,PALGHAT,1,CPM,M,Kerala,191089,341486,334513,564890,60.45
41.5,T. C. GOVINDAN,PALGHAT,2,IND,M,Kerala,138823,341486,334513,564890,60.45
1.38,V. P. PURSHOTHAMAN,PALGHAT,3,IND,M,Kerala,4601,341486,334513,564890,60.45
48.07,C. JANARDHANAN,TRICHUR,1,CPI,M,Kerala,186709,392382,388389,547049,71.73
42.84,K. P. ARAVINDAKSHAN,TRICHUR,2,CPM,M,Kerala,166385,392382,388389,547049,71.73
6.94,M. A. POULOSE,TRICHUR,3,NCO,M,Kerala,26960,392382,388389,547049,71.73
1.64,RAMU KARIAT,TRICHUR,4,IND,M,Kerala,6364,392382,388389,547049,71.73
0.51,K. L. VARGHESE,TRICHUR,5,IND,M,Kerala,1971,392382,388389,547049,71.73
58.08,A. C. GEORGE,MUKUNDAPURAM,1,INC,M,Kerala,215636,375929,371286,527041,71.33
38.52,C. O. PAUL,MUKUNDAPURAM,2,CPM,M,Kerala,143026,375929,371286,527041,71.33
